,text,sentiment,Subjectivity,Polarity
21260,nai nai baby haha i do not know that -PRON- have twitter but oh well,1,0.3,0.2
21261,Freakin frustrated why can not -PRON- coach realize that time be hard be not nobody get the money to buy cookie dough for no new uniform,0,0.3987373737373738,-0.35328282828282825
21262,watch SNL   gahhhhh Will Forte be soooooo funty,2,0.0,0.0
21263,thank -PRON-   and hope -PRON- be have a great day,2,0.75,0.8
21264,remind -PRON- of the weather a month ago -PRON- be horrible   -PRON- hope all be well hug,1,1.0,-1.0
21265,be head to work n -PRON- freezing,0,0.0,0.0
21266,pat in philly at   be -PRON- love -PRON- Mmm cheesesteak   miss -PRON- boyfriend    but -PRON- love vacation,1,0.6,0.5
21267,this thunder be scare the hell out of megeezI HATE THUNDER   -PRON- well not loose electricity fb,0,0.5846153846153846,-0.3807692307692308
21268,Awww i hope -PRON- feel well lovethis weather be crazy,1,0.9,-0.09999999999999998
21269,create -PRON- business in the US from France look quiet easy,2,0.5833333333333334,0.21666666666666667
21270,sorry   -PRON- be not do the invitingall single woman -PRON- think,0,0.6071428571428571,-0.2857142857142857
21271,well -PRON- scare -PRON- say there may be rustle in the tree   Happy Sunday to -PRON- sir,1,1.0,0.8
21272,yeah same here -PRON- have a bit of headache too ick,0,0.125,0.0
21273,that storm seem to be come -PRON- way,1,0.0,0.0
21274,family come probably will not be on this weekend,1,0.0,0.0
21275,ward i be,1,0.0,0.0
21276,doodle what s wrong,0,0.9,-0.5
21277,good question Nepal PM declare to resign and actually resign be two very different thing,2,0.49333333333333335,0.2333333333333333
21278,happy birthday little sister of -PRON- also good night Priscilla,2,0.7000000000000001,0.4375
21279,MEXICO hey hey no problem,2,0.0,0.0
21280,watch NHL playoff   tomorrow night if anyone be interested and -PRON- know that none of -PRON- be,0,0.5,0.25
21281,sometimes -PRON- forget that boy have feeling too,0,0.0,0.0
21282,happy happy joy joy     be that good enough for -PRON-,2,0.5833333333333334,0.65
21283,Aww bless -PRON- -PRON- s one of -PRON- fave,2,0.9,0.3
21284,Dayum tweet r come fast so likely miss a lot     plz DM k   oh be stewart   real,0,0.6333333333333334,0.13333333333333333
21285,thankyou short stack for bring out a second sydney show now -PRON- be go to both   -PRON- be so thankful for -PRON- guy be so good   ur fan,2,0.30000000000000004,0.2333333333333333
21286,-PRON- understand -PRON- precoffee tweet   -PRON- be good,2,0.6000000000000001,0.7
21287,think -PRON- be go to start write a proper blog can anyone recommend any good blog host thingys,2,0.35000000000000003,0.35
21288,Ouchhhhhh -PRON- burn -PRON- frkn tongue,0,0.0,0.0
21289,good morning work this morning gutte lol nevermind,1,0.65,0.75
21290,use a temporary mouse since -PRON- trackball be break down -PRON- can feel the RSI crawl up -PRON- wrist already,0,0.2888888888888889,-0.15555555555555559
21291,lol thanksthere scary to wear though,1,0.85,0.15000000000000002
21292,i hella want a sausage mcmuffin but when i gt there breakfast be over,1,0.0,0.0
21293,wish -PRON- could see NERD headline   Fest at DePaul tonight,1,0.0,0.0
21294,yeha i break -PRON- page damit -PRON- be try to fix -PRON- how hope -PRON- do not bank with communityfirstandtrust,0,0.0,0.0
21295,goodnight all,2,0.0,0.0
21296,great song even if i can not understand lol,2,0.725,0.8
21297,watch hope for haley,2,0.0,0.0
21298,Daughtry   FYI Canada can not see the   preview of the video,1,0.0,0.0
21299,so -PRON- be not see -PRON- this Saturday,1,0.0,0.0
21300,craig try to follow one of -PRON- FF recommendation but have be block from follow by request of the user,0,0.0,0.0
21301,money money money,1,0.0,0.0
21302,Happy Star Wars Day everyone May the force be with -PRON- all be -PRON- Padawan or Jedi,2,1.0,0.8
21303,-PRON- be some nice pic -PRON- have keep   there -PRON- seem to carry -PRON- cam around along with -PRON-,2,1.0,0.6
21304,make a video for HitRecord hope -PRON- come out well -PRON- will be -PRON- first record,2,0.3333333333333333,0.25
21305,-PRON- be root for Betty,1,0.0,0.0
21306,stealth shopping   get wife bday present while at mall together and -PRON- do not notice   buy hide -PRON- in car back before -PRON- miss -PRON-,1,0.0,0.0
21307,no news yet,1,0.0,0.0
21308,listen to Demi Lovato   FINISHED my NEW song,1,0.45454545454545453,0.13636363636363635
21309,feel the need for more advil,0,0.5,0.5
21310,if there be one thing the internet have teach -PRON- be that if -PRON- get enough people to listen to -PRON- -PRON- get to be on the colbert report   USA,1,0.5,0.0
21311,be lonely in need of company,0,0.7,-0.09999999999999998
21312,got -PRON- new phone   now to program everything since -PRON- old one have no memory card like this one,1,0.32727272727272727,0.11818181818181818
21313,Zzzz -PRON- be take -PRON- mom out for breakfast tomorrow   Shall be quite a treat,2,0.0,0.0
21314,Hulu Desktop look nice but not for -PRON- region,2,1.0,0.6
21315,separate desk computer and side of the room with short dividersbut be think -PRON- need -PRON- to extend to the ceiling,1,0.3,0.0
21316,OMJ -PRON- love itit be a good laugh and Frankie do a great job and -PRON- guy do too agne,2,0.5125000000000001,0.575
21317,really -PRON- hate the mobile twitterit hard to tweet with a sidekick,0,0.5472222222222222,-0.2972222222222223
21318,whole foods barton springs yogurt spot   the oasis   perfect day in austin,2,0.7,0.6
21319,Akh -PRON- wake up and miss so much of Sayed Hassans speech,0,0.2,0.2
21320,Gov hi gov how be -PRON-,1,0.0,0.0
21321,hong   oh yeah just come back from a weekend of cosplay photo marathon,1,0.0,0.0
21322,nothing exciting from -PRON- tonightgot some new toy to play with though   Happy Mothers Day Ladies,2,0.7515151515151516,0.4121212121212121
21323,just get home from school LOL    week leave yay then off   summer school,1,0.7,0.8
21324,Hahaha no -PRON- have not -PRON- think Ill reserve -PRON- for next weekend have some paperwork to do or maybe tonight,1,0.4666666666666666,-0.09999999999999999
21325,nice work buying coda dude -PRON- a great app unfortunately -PRON- buy -PRON- when -PRON- be the full    jealous,1,0.825,0.3125
21326,home Got some nice plug but no chipotle,1,1.0,0.6
21327,hi everybody -PRON- be have -PRON- lunch break at work and enjoy a nice cup of coffee,2,0.75,0.5
21328,YO -PRON- be just on the computer,1,0.0,0.0
21329,drop off Baby A for -PRON-   day in the Toddler Room this am   -PRON- s officially a toddler   grow up way too fast,1,0.6,0.2
21330,April shower bring May flower yea,1,0.0,0.0
21331,-PRON- be watchign the garden from the windowfar too hot for -PRON-,0,0.8500000000000001,0.25
21332,i know -PRON- such a shame   i think -PRON- have get a good chance   i hope -PRON- do coz -PRON- be different be not -PRON-   great,1,0.6125,0.375
21333,surprise no -PRON- not ready,1,0.5,-0.1
21334,-PRON- time for -PRON- to pack up at work now and have not have much time for twitter   thank -PRON- for any follow friday be back later,2,0.06666666666666667,0.06666666666666667
21335,-PRON- just get smash in the face by a   grader thowe a football twice now -PRON- bleed,1,0.0,0.0
21336,every element in the dom with child be a single parent,1,0.21428571428571427,-0.07142857142857142
21337,miss u     -PRON- need tae have a catch up n that,0,0.0,0.0
21338,speedbump suck when u get to piss,0,0.0,0.0
21339,how be you convinced that -PRON- have always want -PRON- what signal do -PRON- give offINSULT -PRON- think -PRON- just lose another friend,0,0.0,0.0
21340,-PRON- want to see Terminator but everyone already see -PRON-,1,0.0,0.0
21341,thank   sigjean,2,0.0,0.0
21342,PREORDER collection be launch everything below    visit US now,1,0.0,0.0
21343,at least posada have a good ab,2,0.5,0.19999999999999998
21344,ah   sameway yet have   vote -PRON- need more vote d,1,0.5,0.5
21345,ill come to the shop in like an hour i need to get a pedicure but i do not have time today   probably next week tho,1,0.5,-0.25
21346,watch the twin handle the Mariners again Whoohoo   Tony,1,0.0,0.0
21347,move   block up the street goodbye hardwood floor,2,0.0,0.0
21348,-PRON- saw -PRON- three time,1,0.0,0.0
21349,-PRON- be sure -PRON- be     Toasties be not far behind,1,0.8629629629629628,0.016666666666666663
21350,aww bradie love perth   -PRON- love the ad at the top of -PRON- page too lol INSULT,2,0.6599999999999999,0.52
21351,LMAAAOOOOO that be horrible poor thing,0,0.8,-0.7
21352,do -PRON- need to go on a bike ride,1,0.0,0.0
21353,nothing good at the five dollar sale,0,0.6000000000000001,0.7
21354,love and want to share with -PRON- follower feel inspirational -PRON- have have a long day,2,0.6666666666666666,0.31666666666666665
21355,can not wait for prom and after prom party on friday,2,0.0,0.0
21356,hmmmchinese delivery -PRON- be Altho how will -PRON- order -PRON- cant TALK,0,0.0,0.0
21357,Jumpstart WOTD Jape QQ be -PRON- comppetitive overcompetitive or not competitive at all write -PRON- response here,1,0.0,0.0
21358,-PRON- do feel bad for -PRON- too especially na ngayon pa siya nagrerehab siya and all wrong timing still maybe -PRON- have -PRON- come,0,0.8555555555555555,-0.3999999999999999
21359,wow -PRON- so early just have the good conversation,2,0.6333333333333334,0.3
21360,revisionwhat funstill -PRON- have thursday to do basically nothing,0,0.0,0.0
21361,-PRON- meditate -PRON- feel -PRON- be vast very vast   do -PRON- know itwhat do -PRON- think about,1,1.0,0.0
21362,feel at home to be back at church,2,0.0,0.0
21363,apple ad aside -PRON- d rather have recommendation from real people who have real experience with the iPhone app -PRON- seek,2,0.30000000000000004,0.2
21364,Makeup   cute dress   -PRON- be ready to go,2,0.75,0.35
21365,road trip ftw   be play with train today so -PRON- all good here,2,0.6000000000000001,0.7
21366,be off   bed gon force the sandman   com do wot -PRON- do since -PRON- do not look like there s gon be any partyin,1,0.0,0.0
21367,hello there,1,0.0,0.0
21368,Got six foot under series   on DVD,1,0.0,0.0
21369,ooo thank for the danger radio link   love ithow do the test go,2,0.6,0.5
21370,oh mann das ist super lustig   du armer macs age   month battery charge no garantiefall,1,0.6666666666666666,0.3333333333333333
21371,morning michelle   how s the oatmeal,1,0.0,0.0
21372,be home from marco ISLAND and miss -PRON- and -PRON- girl alreadyback to work,0,0.0,0.0
21373,-PRON- be just unhappy to return to occupy the same city as -PRON-   -PRON- be cry now too,0,0.5125,-0.3
21374,how do -PRON- know if -PRON- win,1,0.4,0.8
21375,-PRON- be good ta bit tired cos -PRON- have be wke all wkend but other than that all good   how s -PRON-,1,0.5687500000000001,0.21874999999999997
21376,bud light   up in Massachusetts and no Boston Lager   Guess -PRON- will not catch the next flight    njoy,2,0.35,0.2
21377,oh man -PRON- feel sick as in -PRON- may have contract a cold maybe from the kid slobber on Thursday,0,0.9285714285714286,-0.6571428571428571
21378,-PRON- be have exactly the same day -PRON- be man just bury over here   FollowFriday,0,0.1875,0.125
21379,earlyish night tonight   -PRON- be do overtime at work tomorrow again   boo for work on a Saturday,0,0.0,0.0
21380,nothing like   to kickoff the Bank Holiday dig the haircut Luke Next stopselfridge,1,0.0,0.0
21381,just remember -PRON- still have a summer project to do   it never end,0,0.0,0.0
21382,have a good time sadly that mean -PRON- be probably go to have rain,1,0.7625000000000001,-0.03750000000000001
21383,repinge b be -PRON- pathetic that -PRON- mom be -PRON- good friend   hell know -PRON- talk to -PRON- mom bout everything everythinggg,2,0.8,-0.15000000000000002
21384,yeaaa,1,0.0,0.0
21385,sorry everybody apparently Twitter be not send -PRON- -PRON- update,0,0.675,-0.225
21386,Dood   -PRON- have lock down -PRON- Vimeo wh video,1,0.2888888888888889,-0.15555555555555559
21387,happy Mommys Dad Mommy   watch the football   Yay the Eagles be winninggggg   -PRON- better keep -PRON- up sigh,2,0.75,0.65
21388,need to find something to wear to graduation lol can not find anything,1,0.7,0.8
21389,no fair,0,0.9,-0.35
21390,i get good download speed only when no one else be use the connection,2,0.8,0.35
21391,loool sheridan -PRON- have get swine flu but -PRON- be still come into skl tomorrow same way   hehe,1,0.125,0.0
21392,be look for a job,1,0.0,0.0
21393,very tired Dinner good then churro be good,1,0.7033333333333335,0.2933333333333333
21394,Aaaa -PRON- need to work today why can not i ever get the weekend off -PRON- make -PRON- want to cry,0,0.0,0.0
21395,be thrill prom go well,2,0.0,0.0
21396,thank INSULT -PRON- go really well -PRON- be tire now though   hope -PRON- spoil -PRON- muminlaw,1,0.2,0.2
21397,-PRON- be a slow day at home one of -PRON- kid be sick     this little picture cheer -PRON- up,1,0.5857142857142857,-0.40059523809523806
21398,morning -PRON- close out EURJPY      and place a stop      that   be execute while i be asleep,1,0.0,0.0
21399,do some DIY -PRON- be die mg clothe black againsave some money,2,0.43333333333333335,-0.16666666666666666
21400,LOL   too true,2,0.675,0.575
21401,mandarich well welcome back from the dark side,2,0.43333333333333335,0.21666666666666667
21402,get one of the lil gem ear repierce after work today definitely dread -PRON-,0,0.5,0.0
21403,aahhh nyc placement have start to come out but -PRON- look like upgrade have to wait yet another two week for placement dreadfully,1,1.0,-1.0
21404,more day till half term be over,1,0.3333333333333333,0.16666666666666669
21405,Re Home   that s exactly what -PRON- mean home in Dtown   also re computer uh -PRON- brokt -PRON-,0,0.46875,-0.03125
21406,-PRON- be so excited -PRON- be tour with FOTC -PRON- have no idea Ill be see -PRON- tomorrow,2,0.875,-0.0625
21407,good afternoon,2,0.6000000000000001,0.7
21408,-PRON- guy need to get on -PRON- -PRON- be   week since -PRON- have go on a cache hunt   geocaching,1,0.0,0.0
21409,Epsilon Greater than Zero miss -PRON- Mommy,0,0.5,0.5
21410,no     -PRON- kind of miss -PRON- first main    Male Tauren Shaman name Icewater stick at    maybe Ill fetch -PRON- one day,0,0.5333333333333334,0.10333333333333332
21411,thanks Janis,2,0.2,0.2
21412,i love fly with -PRON- live chat and do not like be sick,2,0.7142857142857143,0.18051948051948055
21413,-PRON- be so unfair Hustlaball US citizen work here Personal Appearances Expectations Prowler can -PRON- do that there,0,0.65,-0.25
21414,vivianns all minee Yummm,2,0.0,0.0
21415,pretty bummed that -PRON- have to rain last nite oh well   still have fun Goldfish be highly overrated,1,0.45166666666666666,0.17750000000000002
21416,just find out that one of -PRON- coworker in St Paul who -PRON- actually know and talk to get lay off this blow,0,0.1,0.0
21417,morning all   sun be shine bird be singe   time for a cuppa t in the garden while read tweet,1,0.0,0.0
21418,weekend standby duty,1,0.0,0.0
21419,yeah -PRON- can imagine   not nice    how much long be -PRON- shift,0,0.7,-0.175
21420,holy cow Archie Andrews finally marry Veronica LodgeThis be not what -PRON- think will eventually happen in -PRON-   grade   Awwwbad bad,0,0.6111111111111112,-0.27777777777777773
21421,-PRON- hope -PRON- come,2,0.0,0.0
21422,i wanna go home,1,0.0,0.0
21423,not addict just sociable,1,0.0,0.0
21424,happy mother day in   minute everyone,2,1.0,0.8
21425,thanks good morning,2,0.4,0.44999999999999996
21426,call debby ryan,1,0.0,0.0
21427,Knight Online come back,1,0.0,0.0
21428,-PRON- can relate to the frustrationI ruin -PRON- wp blog many time during updatesThey warn -PRON- a few timesback the   up,0,0.3,0.15
21429,-PRON- iq be high when -PRON- come to knowledge about how to swim roundnround in the bowl,1,0.5399999999999999,0.16
21430,one of -PRON- be,1,0.0,0.0
21431,wow i love how -PRON- have no headache medicine in this house,0,0.8,0.3
21432,hope -PRON- mom be okay,2,0.5,0.5
21433,hermit such as -PRON- like to stay in,1,0.5,0.0
21434,hi -PRON- hope Ray be ok please give -PRON- -PRON- love and hope -PRON- return soon hope -PRON- not too bad,2,0.5888888888888889,0.10000000000000005
21435,morning folk light tweet today Hurrah from the crowd cos -PRON- have a busy Friday -PRON- inside sunshine out,2,0.5,0.25
21436,watch the Nightmare before Christmas   ask -PRON- if -PRON- care that neither Halloween nor Christmas be any time soon,1,0.0,0.0
21437,got an email from   tell -PRON- -PRON- could have get -PRON- monday flight to sfo cheap   Biz class if -PRON- have book -PRON- tomorrow,0,0.7,0.4
21438,-PRON- actually post again to say that -PRON- be the   and not the   so nevermind,2,0.1,0.0
21439,yep that good feeling do not last   back to sleep for -PRON-,2,0.22222222222222224,0.2333333333333333
21440,this be too much lmbo litterally -PRON- have to stop   -PRON- lose -PRON- twitter buddy,1,0.2,0.2
21441,have one of the great day ever spend the whole day with bestie   celebrate install with the friend i love oh so much,2,0.4875,0.425
21442,accord to TweetStats -PRON- tweet more between the hour of   and   with Monday Sunday and Saturday fill with tweetage,1,0.5,0.5
21443,lisa one online yeah -PRON-,1,0.0,0.0
21444,just have an orgasmic sandwich,2,0.0,0.0
21445,eat cheeto puff,1,0.0,0.0
21446,happy mothers day to -PRON- mom   all the other mommy   mom to be have a qood one lady,2,0.6875,0.3375
21447,so jealoussee if -PRON- can get some Dallas concert tix out of herit all sell out,0,0.0,0.0
21448,oh and -PRON- be obviously back on -PRON- stupid sleep schedule luckily church be not until   tomorrow,1,0.6111111111111112,-0.15555555555555553
21449,try to save money for an iPod touch,1,0.0,0.0
21450,aw tear -PRON- feel special to da family   Haha thank girl i love yal,2,0.4904761904761905,0.3523809523809524
21451,ermm more like a full black upper half   and some a completley grey,1,0.2916666666666667,0.07777777777777779
21452,-PRON- remember the show -PRON- do not remember the hiccup,1,0.0,0.0
21453,whyyyy hellloooo Thx   checkin up on -PRON-   how r thing,1,0.0,0.0
21454,editing picture,1,0.0,0.0
21455,-PRON- be soooo great love -PRON- -PRON- be so good live haha -PRON- pour on -PRON- though make -PRON- that much well,2,0.4916666666666667,0.4227272727272728
21456,anybody to have good tip for budget lodging in Tokyo,1,0.6000000000000001,0.7
21457,archie Haha -PRON- ok Glad everything good happy always Woohoo,2,0.68,0.54
21458,if everyone constantly retweete that -PRON- would make -PRON-,1,0.3333333333333333,0.0
21459,here -PRON- be,1,0.0,0.0
21460,aha well -PRON- be from Ashington and go back to -PRON- old school in Sept which will become Northumberland C of E Academy,1,0.1,0.05
21461,yesterday be AWESOME   sunny day good friend good food   ton of fun   what more could -PRON- ask for,2,0.5800000000000001,0.6399999999999999
21462,get to final table butwent out third   do not think Ill be get -PRON- free seat,0,0.7,-0.024999999999999994
21463,-PRON- be tryin not the be bore today     -PRON- just can not seem to come up with thing to say,0,0.0,0.0
21464,oh ew that s too bad   after not use this certain lip gloss for a long time -PRON- just try to wear -PRON-   literally make -PRON- lip burn,0,0.546031746031746,-0.17857142857142852
21465,aw now where s that little asian girl who run round poope -PRON- pant in public i miss laugh at -PRON-,0,0.21333333333333332,-0.017500000000000005
21466,all -PRON- want to do be sit back   relax for a little while how can that be this difficult,1,0.5,-0.22916666666666666
21467,miss drive already,0,0.0,0.0
21468,sleepgood night tweetie down to OC tomorrow -PRON- hope and pray that Rachyl get well SOON,2,0.2888888888888889,-0.15555555555555559
21469,watch Australia last night and get to say bloody fantastic film with the add bonus of Hugh Jackman   definitely a got to see movie,2,0.5916666666666667,-0.1
21470,-PRON- thimk -PRON- be work on those muscle -PRON- love so much,2,0.4,0.35
21471,omg that be toooo funny,2,1.0,0.25
21472,thank to good friend for come out hang out and be -PRON- ear out there -PRON- know who -PRON- be,2,0.6000000000000001,0.7
21473,s this -PRON- house   the dog be really sweet,2,0.65,0.35
21474,GREG D -PRON- should have cry too l -PRON- could have get through    -PRON- still love -PRON- Greg BGT,2,0.6,0.5
21475,at once haha   poor aby still get sore,0,0.44999999999999996,-0.1
21476,finally finish -PRON- marketing project only take -PRON-   hoursnow just hang out and relax,2,1.0,0.0
21477,well -PRON- hover over the button LOL not   sleep well Tiff and -PRON- be welcome,2,0.8,0.8
21478,-PRON- new design portfolio be finally on the web    still need some tweaking on the detail but -PRON- ok for now,1,0.6515151515151515,0.21212121212121213
21479,oficially back to work all system up and run smoothly,2,0.25,0.2
21480,thank u thank u thank u for everything this weekend u guy be amazing Ill see u again at alpine Thx for chattin w -PRON-,2,0.95,0.050000000000000044
21481,up way too early for a sunday watch old episode of grey,1,0.19999999999999998,0.05000000000000001
21482,thank -PRON-   -PRON- take that as a compliment if -PRON- may,2,0.0,0.0
21483,-PRON- be still welcome   the door wide enough for -PRON- zimmer frame,1,0.6,0.23333333333333336
21484,ah -PRON- be so sorry -PRON-   -PRON- play a game of PSP with -PRON- friend tonight and return a while ago,0,0.7,-0.45
21485,thank amigo,2,0.0,0.0
21486,ugh dunno why -PRON- be just not in the good of mood how do i know if i have allergy meh,0,0.6000000000000001,0.7
21487,WOW get kill on first wave of Horde on Gears FAIL,1,0.5444444444444444,-0.05000000000000001
21488,INSULT QW,0,0.0,0.0
21489,one go to -PRON- husband who s go alone   other -PRON- may just leave at box office under a random name for anyone,1,0.4375,-0.3125
21490,Laura elle sen fou elle do not like the french fan,0,0.0,0.0
21491,wow   month since -PRON- have be on twitter suppose to go see Maat in PA but the James be sleepin,2,1.0,0.1
21492,unfortunately not,0,1.0,0.25
21493,the Goonies project on a garage door with -PRON- friend amazing,2,0.9,0.6000000000000001
21494,-PRON- be chop liver,1,0.0,0.0
21495,be -PRON- able to watch -PRON- online   -PRON- hope -PRON- be   and yeah Belinda Jensen be really good,2,0.6125,0.6
21496,paramore make -PRON- want to punch baby   lol,1,0.7,0.8
21497,feel lonely and in need a a good friend,0,0.65,0.3
21498,ok shorten url be fine and all but please give -PRON- more context other than just cool not everyone have urlautoexpand,1,0.505,0.3283333333333333
21499,yes actually there be some jam twitter traffic yesterday but -PRON- can happen do not worry,2,0.1,0.0
21500,the toaster oven be -PRON- fault now -PRON- be go to look like an idiot in front of -PRON- father,0,0.8,-0.8
21501,ok Cristal -PRON- go to tweet talk again when -PRON- not so latejust follow sweetietweethug   ya,2,0.5,0.5
21502,mikeywayday Count -PRON- in,1,0.0,0.0
21503,btw concert be freak awesome,2,1.0,1.0
21504,lol such a dork Hmm be that book pretty good maybe -PRON- should check -PRON- out that s why   suck    be not much well,0,0.6000000000000001,0.32999999999999996
21505,love to but   already get plan   go to queen mary,2,0.6,0.5
21506,wrong   thanx   -PRON- the awesome,2,0.95,0.25
21507,Happy Mothers Day to all -PRON- mother out there   i love -PRON- mom GOODNIGHT everyonee,2,0.8,0.65
21508,just about to eat home make indian food be boak   x,0,0.0,0.0
21509,Seattle -PRON- totally   get about Golden Girls that be a   Show,2,0.625,0.15
21510,INSULT -PRON- be just about to start the second one   there s only two up yeah,1,0.5,0.0
21511,decide -PRON- should study   finger down throat make gage noise Hate mf,0,0.5944444444444444,-0.4777777777777778
21512,be lazy the rain do that to -PRON-   gymtanne be possibe work   a small social gathering around tha corner,1,0.4888888888888889,-0.15555555555555556
21513,-PRON- can not make -PRON- down to NYC at all when -PRON- be there huh,0,0.2888888888888889,-0.15555555555555559
21514,those suck so bad,0,0.6666666666666666,-0.6999999999999998
21515,welcome back -PRON- be stick in jury duty today,1,0.45,0.4
21516,rught brb on -PRON- ipod if i randomly go off -PRON- cos -PRON- internet break,1,0.5,-0.5
21517,morning Newthope -PRON- be well,2,0.0,0.0
21518,be very upset to see cary and donna go today     miss -PRON- both hugely already yes ok -PRON- only be like   hour haaawaaaah,0,0.675,0.275
21519,relax after a busy week and a tedious Saturday,2,0.65,-0.2
21520,can not wait to be at home again let the sun shine and warm -PRON- frozen bone please,1,0.6,0.6
21521,kelly PJ day be the good day,2,0.6000000000000001,0.7
21522,-PRON- think that there be go to be another Def Jam Fighting game but then -PRON- turn out to be crappy karaoke game -PRON- miss the fighting,0,0.4,-0.4
21523,morne off to school ickkk,1,0.0,0.0
21524,if -PRON- keep up with the   character limitation -PRON- will soon be write more like Shakespeare than a garrulous fourthgrade scribe,1,0.5,0.5
21525,if only -PRON- be not in Shelby Twp,1,1.0,0.0
21526,man the French Open have be on for a week and -PRON- have not have the opportunity to catch a single match,0,0.2380952380952381,-0.023809523809523808
21527,guy just get someone with saran wrap Tuesdays video shall be awesome,2,1.0,1.0
21528,think that Pipers molar be cut thru   -PRON- have a nice lil nap -PRON- and the girlnow just another friday night at home w the lil one,1,1.0,0.6
21529,not funny,0,1.0,-0.125
21530,oh man that sux price u pay for be on the org chart and responsible and stuff,0,0.55,0.2
21531,apparently -PRON- be not mean to take dance lesson here,1,0.51875,0.103125
21532,Brad Fastings be -PRON- favorite person to hang out with from   am to   am,2,1.0,0.5
21533,good one,2,0.6000000000000001,0.7
21534,-PRON- such a riot     -PRON- go girl,0,0.5,0.0
21535,aww -PRON- be sad   i do not get to go to -PRON- go away party   stupid work,0,0.9666666666666667,-0.3333333333333333
21536,-PRON- want a burrito but -PRON- still have   more minute of work,1,0.5,0.5
21537,Volvicchallenge Tesco drop off -PRON-   bottle today   Props for do so on a Bank holiday,1,0.0,0.0
21538,leave Fraser alone,1,0.0,0.0
21539,meet up with Karen and the boy for some drink at the Dock   all -PRON- wanna do be drink though     insult -PRON- like Andrea say Haha,0,0.3,0.2
21540,-PRON- Gloomy in LA no sun   but -PRON- nice,1,1.0,0.6
21541,no wonder -PRON- running son,1,0.0,0.0
21542,Twitter be kinda confuse   but fun,1,0.2,0.3
21543,i know right that s so weak   but the   seem most like the sk i think latonya be lamesauce just call -PRON- that from now on,0,0.5535714285714285,0.1369047619047619
21544,but -PRON- look so much well with short hair,2,0.25,0.1
21545,-PRON- try both   be unstoppable,1,0.0,0.0
21546,i wish i   would in californiai m so sad,0,1.0,-0.5
21547,what s with -PRON- though -PRON- sound a bit down -PRON- not -PRON- boiler again be -PRON-,0,0.34444444444444444,0.12222222222222222
21548,watch Bolt with -PRON- brother and -PRON- mom,1,0.0,0.0
21549,-PRON- be bum that -PRON- do not get TEDx ticket,0,0.0,0.0
21550,watch ALIAS from the beginning approximately for the   time,1,0.6,-0.4
21551,what happen to the weather,1,0.0,0.0
21552,sad thing be samsam love -PRON- sexy crooked body and -PRON- want to insult -PRON- now,1,0.675,0.125
21553,yeah -PRON- know -PRON- need to get back into twitter just have not feel -PRON-   but yes thank god for txtin -PRON- would miss ya more,1,0.25,0.25
21554,and -PRON- thank -PRON-,2,0.0,0.0
21555,rain rain rain go away come back next week when -PRON- be go via   raining lie crazy in the Keys,1,0.3,-0.19999999999999998
21556,-PRON- guess   can not request   the same song though,1,0.125,0.0
21557,Hm TweetDeck have lose all old reply,0,0.2,0.1
21558,do not let the sun catch -PRON- cry   oh -PRON- so cool,2,0.65,0.35
21559,rain on -PRON- parade of beer and fire,1,0.23333333333333334,-0.25
21560,turn -PRON- alarm off this morning because -PRON- think -PRON- be Saturday have to rush to get ready for work because -PRON- def not Saturday    FAIL,0,0.39999999999999997,-0.15
21561,busy busy busy s will not be on Ning for few day,1,0.24999999999999997,0.02500000000000001
21562,jaunty jackalope s too bore a name intrepid ibex be still -PRON- favorite among -PRON- all,1,1.0,0.5
21563,when -PRON- find chay key   -PRON- be go to clean -PRON- room up tomorrow -PRON- will pop up,1,0.8500000000000001,0.18333333333333335
21564,senior do    more day woohoo go out for the night,2,0.5,0.5
21565,who say i can not wear -PRON- converse with -PRON- dress,1,0.0,0.0
21566,bank holiday mondaaaaaay    Exams tomorrow   d,0,0.0,0.0
21567,go to head into the shower now   go to a friend birthday party,1,0.0,0.0
21568,go to bed no plan for tomorrow just hang around   good night people,2,0.6000000000000001,0.7
21569,i bet -PRON- do   some people have no ideia or standard   have a lovely time the pair of -PRON-,1,0.375,0.25
21570,ow shitttt i can not come get drunk ihave to go to a photo shoot in portsmouth or sumfink   owwwwwwwwwwwww,0,1.0,-0.5
21571,-PRON- have a belly ache,0,0.0,0.0
21572,sadness -PRON- could hang out with -PRON- and feel less apathetic,0,0.06666666666666667,-0.16666666666666666
21573,school then game oh joy   totally not lookin forward to this day,2,0.45,0.13333333333333333
21574,wish -PRON- live in or atleast relatively close to Ohio    have not see Troy or McLoven in almost a year,0,0.25,0.06818181818181818
21575,STAR TREK be pure awesome love it    -PRON- be so great seeing -PRON-,2,0.7125,0.6285714285714286
21576,feel like warm thing,1,0.6,0.6
21577,Aw man Half Term be not long enough     lol,0,0.44166666666666665,0.16458333333333336
21578,last day at the Ko Olina   off to north shoreee,1,0.06666666666666667,0.0
21579,-PRON- do laundry tonight too   Guess -PRON- can admit that now that -PRON- pave the way,2,0.0,0.0
21580,be mean to go play cricket but can not get a lift so -PRON- be now stick at home watch the Apprentice on a lovely day,0,0.71875,0.09375
21581,just see Star Trekone word BombTastic go see -PRON- if -PRON- have not already PS -PRON- love Jon Cho Haha,2,0.44999999999999996,0.35
21582,-PRON- must admit when i first see that name post i think -PRON- be an exploit attempt,0,0.3333333333333333,0.25
